Mary conducts an orchestra.,Conducts what?,An orchestra.,
Mary loves warm weather.,Who loves warm weather?,Mary.,
Mary ate peppermint bites.,Ate what?,Peppermint bites.,
Mary likes vacations.,Who likes vacations?,Mary.,
Mary drank water today.,Drank what?,Water today.,
Mary likes carpet flooring.,Who likes carpet flooring?,Mary.,
Mary charged the computer.,Charged what?,The computer.,
Mary went to the dance.,Went where?,To the dance.,
Mary put stickers on the wall.,Put stickers where?,On the wall.,
Mary paid the bills.,Paid what?,The bills.,
Mary took a test.,Took what?,A test.,
Mary took a train.,Took what?,A train.,
Mary boarded the airplane.,Boarded what?,The airplane.,
Mary left the park.,Left where?,The park.,
Mary made a friend.,Made what?,Friend.,
Mary listened to music.,Listened to what?,Music.,
Mary painted a landscape.,Painted what?,A landscape.,
Mary improvised a presentation.,Improvised what?,A presentation.,
Mary performed a musical.,Performed what?,A musical.,
Mary studied hard.,Who studied hard?,Mary.,
Mary made a reservation at the restaurant.,Made what?,A reservation at the restaurant.,
Mary calculated averages.,Calculated what?,Averages.,
Mary lost the keys.,Lost what?,Keys.,
Mary sold the clothes.,Sold what?,Clothes.,
Mary danced all night.,Danced when?,All night.,
Mary knew her.,Knew who?,Her,
Mary recognized him.,Recognized who?,Him.,
Mary saw a dog.,Saw what?,Dog.,
Mary volunteered at the park.,Volunteered where?,At the park.,
Mary lost the game.,Lost what?,Game.,
Mary won the match.,Won what?,Match.,
Mary picked up the phone.,Picked up what?,The phone.,
Mary scrolled down the webpage.,Scrolled down what?,The webpage.,
Mary did the homework.,Did what?,The homework.,
Mary cleaned the window.,Cleaned what?,The window.,
Mary opened the window.,Opened what?,The window.,
Mary closed the door.,Closed what?,The door.,
Mary drew a picture.,Drew what?,Pictures.,
Mary took a picture.,Took what?,Them.,
Mary bought colored pencils.,Bought what?,Colored pencils.,
Mary created an origami plane.,Created what?,An origami plane.,
Mary slept for 15 hours.,Slept how?,Mary.,
Mary bought a leather jacket.,Bought what?,A leather jacket.,
Mary saw a Broadway musical.,Saw what?,A Broadway musical.,
Mary wrote 20 pages.,Wrote what?,20 pages.,
Mary needs to write 20 pages.,Needs to what?,20 pages.,
Mary drew on the blackboard.,Drew where?,On the blackboard.,
Mary found the iPad.,Found what?,iPad.,
Mary bought a pen and pencil.,Bought what?,Pen and pencil.,
Mary learned to code.,Learned what?,Code.,
Mary found the treasure.,Found what?,The treasure.,
Mary played soccer.,Played what?,Soccer.,
Mary was injured.,Who was injured?,Mary.,
Mary woke up to cold weather.,Woke up to what?,Cold.,
Mary stepped outside.,Stepped where?,Outside.,
Mary went to bed.,Went where?,To bed.,
Mary fell asleep.,Who fell asleep?,Mary.,
Mary took a nap. ,Took what?,A nap.,
Mary got sick.,Got what?,Sickness.,
Mary put on a hat.,Put on what?,A hat.,
Mary called the principal.,Called who?,The principal.,
Mary fell off a swing.,Fell off what?,Swing.,
Mary found seashells.,Found what?,Seashells.,
Mary visited a family member.,Visited who?,A family member.,
Mary paused the song.,Paused what?,The song.,
Mary invited a friend.,Invited who?,A friend.,
Mary hung out with a friend.,Hung out with who?,Friends.,
Mary composed new music.,Composed what?,New music.,
Mary wrote a novel.,Wrote what?,A novel.,
Mary exercised at the gym.,Exercised where?,At the gym.,
Mary stayed hydrated.,Stayed what?,Hydrated.,
Mary played with the dog.,Played with what?,The dog.,
Mary practiced for 40 hours.,Practiced how?,For 40 hours.,
Mary went on a rollercoaster.,Went where?,A rollercoaster.,
Mary rolled down the hill.,Rolled down what?,The hill.,
Mary turned off the light.,Turned off what?,The light.,
Mary knitted a scarf.,Knitted what?,A scarf.,
Mary voted in the election.,Voted in what?,Election.,
Mary drank three coffees.,Drank what?,Coffees.,
Mary bought new earrings.,Bought what?,Earrings.,
John makes soup.,Who makes soup?,John.,
John makes houses.,Who makes houses?,John.,
John cooks beans.,Who cooks beans?,John.,
John went home early.,Went home when?,Early.,
John sings a song.,Who sings a song?,John.,
John loves dogs.,Who loves dogs?,John.,
John plays piano.,Who plays piano?,John.,
John goes to concerts.,Who goes to concerts?,John.,
John swims at the beach.,Who swims at the beach?,John.,
John went to the mall.,Went where?,The mall.,
John fixed the car.,Fixed what?,The car.,
John ate fruit snacks.,Ate what?,Fruit snacks.,
John designed stickers.,Designed what?,Those stickers.,
John wrote a story.,Wrote what?,A story.,
John made a program.,Made what?,That program.,
John cleaned the room.,Cleaned what?,The room.,
John watched the kids.,Watched who?,Kids.,
John eats chicken nuggets.,Who eats chicken nuggets?,John.,
John likes fruit snacks.,Who likes fruit snacks?,John.,
John plays viola.,Who plays viola?,John.,
John conducts an orchestra.,Conducts what?,An orchestra.,
John loves warm weather.,Who loves warm weather?,John.,
John ate peppermint bites.,Ate what?,Peppermint bites.,
John likes vacations.,Who likes vacations?,John.,
John drank water today.,Drank what?,Water today.,
John likes carpet flooring.,Who likes carpet flooring?,John.,
John charged the computer.,Charged what?,The computer.,
John went to the dance.,Went where?,To the dance.,
John put stickers on the wall.,Put stickers where?,On the wall.,
John paid the bills.,Paid what?,The bills.,
John took a test.,Took what?,A test.,
John took a train.,Took what?,A train.,
John boarded the airplane.,Boarded what?,The airplane.,
John left the park.,Left where?,The park.,
John made a friend.,Made what?,Friend.,
John listened to music.,Listened to what?,Music.,
John painted a landscape.,Painted what?,A landscape.,
John improvised a presentation.,Improvised what?,A presentation.,
John performed a musical.,Performed what?,A musical.,
John studied hard.,Who studied hard?,John.,
John made a reservation at the restaurant.,Made what?,A reservation at the restaurant.,
John calculated averages.,Calculated what?,Averages.,
John lost the keys.,Lost what?,Keys.,
John sold the clothes.,Sold what?,Clothes.,
John danced all night.,Danced when?,All night.,
John knew her.,Knew who?,Her,
John recognized him.,Recognized who?,Him.,
John saw a dog.,Saw what?,Dog.,
John volunteered at the park.,Volunteered where?,At the park.,
John lost the game.,Lost what?,Game.,
John won the match.,Won what?,Match.,
John picked up the phone.,Picked up what?,The phone.,
John scrolled down the webpage.,Scrolled down what?,The webpage.,
John did the homework.,Did what?,The homework.,
John cleaned the window.,Cleaned what?,The window.,
John opened the window.,Opened what?,The window.,
John closed the door.,Closed what?,The door.,
John drew a picture.,Drew what?,Pictures.,
John took a picture.,Took what?,Them.,
John bought colored pencils.,Bought what?,Colored pencils.,
John created an origami plane.,Created what?,An origami plane.,
John slept for 15 hours.,Slept how?,John.,
John bought a leather jacket.,Bought what?,A leather jacket.,
John saw a Broadway musical.,Saw what?,A Broadway musical.,
John wrote 20 pages.,Wrote what?,20 pages.,
John needs to write 20 pages.,Needs to what?,20 pages.,
John drew on the blackboard.,Drew where?,On the blackboard.,
John found the iPad.,Found what?,iPad.,
John bought a pen and pencil.,Bought what?,Pen and pencil.,
John learned to code.,Learned what?,Code.,
John found the treasure.,Found what?,The treasure.,
John played soccer.,Played what?,Soccer.,
John was injured.,Who was injured?,John.,
John woke up to cold weather.,Woke up to what?,Cold.,
John stepped outside.,Stepped where?,Outside.,
John went to bed.,Went where?,To bed.,
John fell asleep.,Who fell asleep?,John.,
John took a nap. ,Took what?,A nap.,
John got sick.,Got what?,Sickness.,
John put on a hat.,Put on what?,A hat.,
John called the principal.,Called who?,The principal.,
John fell off a swing.,Fell off what?,Swing.,
John found seashells.,Found what?,Seashells.,
John visited a family member.,Visited who?,A family member.,
John paused the song.,Paused what?,The song.,
John invited a friend.,Invited who?,A friend.,
John hung out with a friend.,Hung out with who?,Friends.,
John composed new music.,Composed what?,New music.,
John wrote a novel.,Wrote what?,A novel.,
John exercised at the gym.,Exercised where?,At the gym.,
John stayed hydrated.,Stayed what?,Hydrated.,
John played with the dog.,Played with what?,The dog.,
John practiced for 40 hours.,Practiced how?,For 40 hours.,
John went on a rollercoaster.,Went where?,A rollercoaster.,
John rolled down the hill.,Rolled down what?,The hill.,
John turned off the light.,Turned off what?,The light.,
John knitted a scarf.,Knitted what?,A scarf.,
John voted in the election.,Voted in what?,Election.,
John drank three coffees.,Drank what?,Coffees.,
John bought new earrings.,Bought what?,Earrings.,
The girls make soup.,Who makes soup?,The girls.,
The girls make houses.,Who makes houses?,The girls.,
The girls cook beans.,Who cooks beans?,The girls.,
The girls went home early.,Went home when?,Early.,
The girls sing a song.,Who sings a song?,The girls.,
The girls love dogs.,Who loves dogs?,The girls.,
The girls play piano.,Who plays piano?,The girls.,
The girls go to concerts.,Who goes to concerts?,The girls.,
The girls swim at the beach.,Who swims at the beach?,The girls.,
The girls went to the mall.,Went where?,The mall.,
The girls fixed the car.,Fixed what?,The car.,
The girls ate fruit snacks.,Ate what?,Fruit snacks.,
The girls designed stickers.,Designed what?,Those stickers.,
The girls wrote a story.,Wrote what?,A story.,
The girls made a program.,Made what?,That program.,
The girls cleaned the room.,Cleaned what?,The room.,
The girls watched the kids.,Watched who?,Kids.,
The girls eat chicken nuggets.,Who eats chicken nuggets?,The girls.,
The girls like fruit snacks.,Who likes fruit snacks?,The girls.,
The girls play viola.,Who plays viola?,The girls.,
The girls conduct an orchestra.,Conducts what?,An orchestra.,
The girls love warm weather.,Who loves warm weather?,The girls.,
The girls ate peppermint bites.,Ate what?,Peppermint bites.,
The girls like vacations.,Who likes vacations?,The girls.,
The girls drank water today.,Drank what?,Water today.,
The girls like carpet flooring.,Who likes carpet flooring?,The girls.,
The girls charged the computer.,Charged what?,The computer.,
The girls went to the dance.,Went where?,To the dance.,
The girls put stickers on the wall.,Put stickers where?,On the wall.,
The girls paid the bills.,Paid what?,The bills.,
The girls took a test.,Took what?,A test.,
The girls took a train.,Took what?,A train.,
The girls boarded the airplane.,Boarded what?,The airplane.,
The girls left the park.,Left where?,The park.,
The girls made a friend.,Made what?,Friend.,
The girls listened to music.,Listened to what?,Music.,
The girls painted a landscape.,Painted what?,A landscape.,
The girls improvised a presentation.,Improvised what?,A presentation.,
The girls performed a musical.,Performed what?,A musical.,
The girls studied hard.,Who studied hard?,The girls.,
The girls made a reservation at the restaurant.,Made what?,A reservation at the restaurant.,
The girls calculated averages.,Calculated what?,Averages.,
The girls lost the keys.,Lost what?,Keys.,
The girls sold the clothes.,Sold what?,Clothes.,
The girls danced all night.,Danced when?,All night.,
The girls knew her.,Knew who?,Her,
The girls recognized him.,Recognized who?,Him.,
The girls saw a dog.,Saw what?,Dog.,
The girls volunteered at the park.,Volunteered where?,At the park.,
The girls lost the game.,Lost what?,Game.,
The girls won the match.,Won what?,Match.,
The girls picked up the phone.,Picked up what?,The phone.,
The girls scrolled down the webpage.,Scrolled down what?,The webpage.,
The girls did the homework.,Did what?,The homework.,
The girls cleaned the window.,Cleaned what?,The window.,
The girls opened the window.,Opened what?,The window.,
The girls closed the door.,Closed what?,The door.,
The girls drew a picture.,Drew what?,Pictures.,
The girls took a picture.,Took what?,Them.,
The girls bought colored pencils.,Bought what?,Colored pencils.,
The girls created an origami plane.,Created what?,An origami plane.,
The girls slept for 15 hours.,Slept how?,The girls.,
The girls bought a leather jacket.,Bought what?,A leather jacket.,
The girls saw a Broadway musical.,Saw what?,A Broadway musical.,
The girls wrote 20 pages.,Wrote what?,20 pages.,
The girls need to write 20 pages.,Needs to what?,20 pages.,
The girls drew on the blackboard.,Drew where?,On the blackboard.,
The girls found the iPad.,Found what?,iPad.,
The girls bought a pen and pencil.,Bought what?,Pen and pencil.,
The girls learned to code.,Learned what?,Code.,
The girls found the treasure.,Found what?,The treasure.,
The girls played soccer.,Played what?,Soccer.,
The girls were injured.,Who was injured?,The girls.,
The girls woke up to cold weather.,Woke up to what?,Cold.,
The girls stepped outside.,Stepped where?,Outside.,
The girls went to bed.,Went where?,To bed.,
The girls fell asleep.,Who fell asleep?,The girls.,
The girls took a nap. ,Took what?,A nap.,
The girls got sick.,Got what?,Sickness.,
The girls put on a hat.,Put on what?,A hat.,
The girls called the principal.,Called who?,The principal.,
The girls fell off a swing.,Fell off what?,Swing.,
The girls found seashells.,Found what?,Seashells.,
The girls visited a family member.,Visited who?,A family member.,
The girls paused the song.,Paused what?,The song.,
The girls invited a friend.,Invited who?,A friend.,
The girls hung out with a friend.,Hung out with who?,Friends.,
The girls composed new music.,Composed what?,New music.,
The girls wrote a novel.,Wrote what?,A novel.,
The girls exercised at the gym.,Exercised where?,At the gym.,
The girls stayed hydrated.,Stayed what?,Hydrated.,
The girls played with the dog.,Played with what?,The dog.,
The girls practiced for 40 hours.,Practiced how?,For 40 hours.,
The girls went on a rollercoaster.,Went where?,A rollercoaster.,
The girls rolled down the hill.,Rolled down what?,The hill.,
The girls turned off the light.,Turned off what?,The light.,
The girls knitted a scarf.,Knitted what?,A scarf.,
The girls voted in the election.,Voted in what?,Election.,
The girls drank three coffees.,Drank what?,Coffees.,
The girls bought new earrings.,Bought what?,Earrings.,
The boys make soup.,Who makes soup?,The boys.,
The boys make houses.,Who makes houses?,The boys.,
The boys cook beans.,Who cooks beans?,The boys.,
The boys went home early.,Went home when?,Early.,
The boys sing a song.,Who sings a song?,The boys.,
The boys love dogs.,Who loves dogs?,The boys.,
The boys play piano.,Who plays piano?,The boys.,
The boys go to concerts.,Who goes to concerts?,The boys.,
The boys swim at the beach.,Who swims at the beach?,The boys.,
The boys went to the mall.,Went where?,The mall.,
The boys fixed the car.,Fixed what?,The car.,
The boys ate fruit snacks.,Ate what?,Fruit snacks.,
The boys designed stickers.,Designed what?,Those stickers.,
The boys wrote a story.,Wrote what?,A story.,
The boys made a program.,Made what?,That program.,
The boys cleaned the room.,Cleaned what?,The room.,
The boys watched the kids.,Watched who?,Kids.,
The boys eat chicken nuggets.,Who eats chicken nuggets?,The boys.,
The boys like fruit snacks.,Who likes fruit snacks?,The boys.,
The boys play viola.,Who plays viola?,The boys.,
The boys conduct an orchestra.,Conducts what?,An orchestra.,
The boys love warm weather.,Who loves warm weather?,The boys.,
The boys ate peppermint bites.,Ate what?,Peppermint bites.,
The boys like vacations.,Who likes vacations?,The boys.,
The boys drank water today.,Drank what?,Water today.,
The boys like carpet flooring.,Who likes carpet flooring?,The boys.,
The boys charged the computer.,Charged what?,The computer.,
The boys went to the dance.,Went where?,To the dance.,
The boys put stickers on the wall.,Put stickers where?,On the wall.,
The boys paid the bills.,Paid what?,The bills.,
The boys took a test.,Took what?,A test.,
The boys took a train.,Took what?,A train.,
The boys boarded the airplane.,Boarded what?,The airplane.,
The boys left the park.,Left where?,The park.,
The boys made a friend.,Made what?,Friend.,
The boys listened to music.,Listened to what?,Music.,
The boys painted a landscape.,Painted what?,A landscape.,
The boys improvised a presentation.,Improvised what?,A presentation.,
The boys performed a musical.,Performed what?,A musical.,
The boys studied hard.,Who studied hard?,The boys.,
The boys made a reservation at the restaurant.,Made what?,A reservation at the restaurant.,
The boys calculated averages.,Calculated what?,Averages.,
The boys lost the keys.,Lost what?,Keys.,
The boys sold the clothes.,Sold what?,Clothes.,
The boys danced all night.,Danced when?,All night.,
The boys knew her.,Knew who?,Her,
The boys recognized him.,Recognized who?,Him.,
The boys saw a dog.,Saw what?,Dog.,
The boys volunteered at the park.,Volunteered where?,At the park.,
The boys lost the game.,Lost what?,Game.,
The boys won the match.,Won what?,Match.,
The boys picked up the phone.,Picked up what?,The phone.,
The boys scrolled down the webpage.,Scrolled down what?,The webpage.,
The boys did the homework.,Did what?,The homework.,
The boys cleaned the window.,Cleaned what?,The window.,
The boys opened the window.,Opened what?,The window.,
The boys closed the door.,Closed what?,The door.,
The boys drew a picture.,Drew what?,Pictures.,
The boys took a picture.,Took what?,Them.,
The boys bought colored pencils.,Bought what?,Colored pencils.,
The boys created an origami plane.,Created what?,An origami plane.,
The boys slept for 15 hours.,Slept how?,The boys.,
The boys bought a leather jacket.,Bought what?,A leather jacket.,
The boys saw a Broadway musical.,Saw what?,A Broadway musical.,
The boys wrote 20 pages.,Wrote what?,20 pages.,
The boys need to write 20 pages.,Needs to what?,20 pages.,
The boys drew on the blackboard.,Drew where?,On the blackboard.,
The boys found the iPad.,Found what?,iPad.,
The boys bought a pen and pencil.,Bought what?,Pen and pencil.,
The boys learned to code.,Learned what?,Code.,
The boys found the treasure.,Found what?,The treasure.,
The boys played soccer.,Played what?,Soccer.,
The boys were injured.,Who was injured?,The boys.,
The boys woke up to cold weather.,Woke up to what?,Cold.,
The boys stepped outside.,Stepped where?,Outside.,
The boys went to bed.,Went where?,To bed.,
The boys fell asleep.,Who fell asleep?,The boys.,
The boys took a nap. ,Took what?,A nap.,
The boys got sick.,Got what?,Sickness.,
The boys put on a hat.,Put on what?,A hat.,
The boys called the principal.,Called who?,The principal.,
The boys fell off a swing.,Fell off what?,Swing.,
The boys found seashells.,Found what?,Seashells.,
The boys visited a family member.,Visited who?,A family member.,
The boys paused the song.,Paused what?,The song.,
The boys invited a friend.,Invited who?,A friend.,
The boys hung out with a friend.,Hung out with who?,Friends.,
The boys composed new music.,Composed what?,New music.,
The boys wrote a novel.,Wrote what?,A novel.,
The boys exercised at the gym.,Exercised where?,At the gym.,
The boys stayed hydrated.,Stayed what?,Hydrated.,
The boys played with the dog.,Played with what?,The dog.,
The boys practiced for 40 hours.,Practiced how?,For 40 hours.,
The boys went on a rollercoaster.,Went where?,A rollercoaster.,
The boys rolled down the hill.,Rolled down what?,The hill.,
The boys turned off the light.,Turned off what?,The light.,
The boys knitted a scarf.,Knitted what?,A scarf.,
The boys voted in the election.,Voted in what?,Election.,
The boys drank three coffees.,Drank what?,Coffees.,
The boys bought new earrings.,Bought what?,Earrings.,
The grandmother makes soup.,Who makes soup?,The grandmother.,
The grandmother makes houses.,Who makes houses?,The grandmother.,
The grandmother cooks beans.,Who cooks beans?,The grandmother.,
The grandmother went home early.,Went home when?,Early.,
The grandmother sings a song.,Who sings a song?,The grandmother.,
The grandmother loves dogs.,Who loves dogs?,The grandmother.,
The grandmother plays piano.,Who plays piano?,The grandmother.,
The grandmother goes to concerts.,Who goes to concerts?,The grandmother.,
The grandmother swims at the beach.,Who swims at the beach?,The grandmother.,
The grandmother went to the mall.,Went where?,The mall.,
The grandmother fixed the car.,Fixed what?,The car.,
The grandmother ate fruit snacks.,Ate what?,Fruit snacks.,
The grandmother designed stickers.,Designed what?,Those stickers.,
The grandmother wrote a story.,Wrote what?,A story.,
The grandmother made a program.,Made what?,That program.,
The grandmother cleaned the room.,Cleaned what?,The room.,
The grandmother watched the kids.,Watched who?,Kids.,
The grandmother eats chicken nuggets.,Who eats chicken nuggets?,The grandmother.,
The grandmother likes fruit snacks.,Who likes fruit snacks?,The grandmother.,
The grandmother plays viola.,Who plays viola?,The grandmother.,
The grandmother conducts an orchestra.,Conducts what?,An orchestra.,
The grandmother loves warm weather.,Who loves warm weather?,The grandmother.,
The grandmother ate peppermint bites.,Ate what?,Peppermint bites.,
The grandmother likes vacations.,Who likes vacations?,The grandmother.,
The grandmother drank water today.,Drank what?,Water today.,
The grandmother likes carpet flooring.,Who likes carpet flooring?,The grandmother.,
The grandmother charged the computer.,Charged what?,The computer.,
The grandmother went to the dance.,Went where?,To the dance.,
The grandmother put stickers on the wall.,Put stickers where?,On the wall.,
The grandmother paid the bills.,Paid what?,The bills.,
The grandmother took a test.,Took what?,A test.,
The grandmother took a train.,Took what?,A train.,
The grandmother boarded the airplane.,Boarded what?,The airplane.,
The grandmother left the park.,Left where?,The park.,
The grandmother made a friend.,Made what?,Friend.,
The grandmother listened to music.,Listened to what?,Music.,
The grandmother painted a landscape.,Painted what?,A landscape.,
The grandmother improvised a presentation.,Improvised what?,A presentation.,
The grandmother performed a musical.,Performed what?,A musical.,
The grandmother studied hard.,Who studied hard?,The grandmother.,
The grandmother made a reservation at the restaurant.,Made what?,A reservation at the restaurant.,
The grandmother calculated averages.,Calculated what?,Averages.,
The grandmother lost the keys.,Lost what?,Keys.,
The grandmother sold the clothes.,Sold what?,Clothes.,
The grandmother danced all night.,Danced when?,All night.,
The grandmother knew her.,Knew who?,Her,
The grandmother recognized him.,Recognized who?,Him.,
The grandmother saw a dog.,Saw what?,Dog.,
The grandmother volunteered at the park.,Volunteered where?,At the park.,
The grandmother lost the game.,Lost what?,Game.,
The grandmother won the match.,Won what?,Match.,
The grandmother picked up the phone.,Picked up what?,The phone.,
The grandmother scrolled down the webpage.,Scrolled down what?,The webpage.,
The grandmother did the homework.,Did what?,The homework.,
The grandmother cleaned the window.,Cleaned what?,The window.,
The grandmother opened the window.,Opened what?,The window.,
The grandmother closed the door.,Closed what?,The door.,
The grandmother drew a picture.,Drew what?,Pictures.,
The grandmother took a picture.,Took what?,Them.,
The grandmother bought colored pencils.,Bought what?,Colored pencils.,
The grandmother created an origami plane.,Created what?,An origami plane.,
The grandmother slept for 15 hours.,Slept how?,The grandmother.,
The grandmother bought a leather jacket.,Bought what?,A leather jacket.,
The grandmother saw a Broadway musical.,Saw what?,A Broadway musical.,
The grandmother wrote 20 pages.,Wrote what?,20 pages.,
The grandmother needs to write 20 pages.,Needs to what?,20 pages.,
The grandmother drew on the blackboard.,Drew where?,On the blackboard.,
The grandmother found the iPad.,Found what?,iPad.,
The grandmother bought a pen and pencil.,Bought what?,Pen and pencil.,
The grandmother learned to code.,Learned what?,Code.,
The grandmother found the treasure.,Found what?,The treasure.,
The grandmother played soccer.,Played what?,Soccer.,
The grandmother was injured.,Who was injured?,The grandmother.,
The grandmother woke up to cold weather.,Woke up to what?,Cold.,
The grandmother stepped outside.,Stepped where?,Outside.,
The grandmother went to bed.,Went where?,To bed.,
The grandmother fell asleep.,Who fell asleep?,The grandmother.,
The grandmother took a nap. ,Took what?,A nap.,
The grandmother got sick.,Got what?,Sickness.,
The grandmother put on a hat.,Put on what?,A hat.,
The grandmother called the principal.,Called who?,The principal.,
The grandmother fell off a swing.,Fell off what?,Swing.,
The grandmother found seashells.,Found what?,Seashells.,
The grandmother visited a family member.,Visited who?,A family member.,
The grandmother paused the song.,Paused what?,The song.,
The grandmother invited a friend.,Invited who?,A friend.,
The grandmother hung out with a friend.,Hung out with who?,Friends.,
The grandmother composed new music.,Composed what?,New music.,
The grandmother wrote a novel.,Wrote what?,A novel.,
The grandmother exercised at the gym.,Exercised where?,At the gym.,
The grandmother stayed hydrated.,Stayed what?,Hydrated.,
The grandmother played with the dog.,Played with what?,The dog.,
The grandmother practiced for 40 hours.,Practiced how?,For 40 hours.,
The grandmother went on a rollercoaster.,Went where?,A rollercoaster.,
The grandmother rolled down the hill.,Rolled down what?,The hill.,
The grandmother turned off the light.,Turned off what?,The light.,
The grandmother knitted a scarf.,Knitted what?,A scarf.,
The grandmother voted in the election.,Voted in what?,Election.,
The grandmother drank three coffees.,Drank what?,Coffees.,
The grandmother bought new earrings.,Bought what?,Earrings.,
