They who designed stickers done drank water today.,Done drank what?,Water today.,
They who makes chicken nuggets be likin' carpet floorin'.,Who be likin' carpet floorin'?,They.,
They who fixed the car done charged the computer.,Charged what?,The computer.,
They who likes fruit snacks done went to the dance.,Done went where?,To the dance.,
They who left the mark done put them stickers on the wall.,Done put stickers where?,On the wall.,
They who took a test done pay the bills.,Done pay what?,The bills.,
They who made a friend takin' a test.,Takin' what?,A test.,
They who loves dogs takin' a train.,Takin' what?,A train.,
They who plays piano boardin' the airplane.,Boarded what?,The airplane.,
They who palys viola done left the park.,Left where?,The park.,
They who conducts an orchestra never made no friend.,Never made no what?,Friend.,
They who loves warm weather done listened to music.,Listened to what?,Music.,
They who drank water today done painted a landscape.,Painted what?,A landscape.,
They who took a test done improvised a presentation.,Improvised what?,A presentation.,
They who put stickers on the wall done performed a musical.,Performed what?,A musical.,
They who designed stickers done studied hard.,Who done studied hard?,They.,
They who makes chicken nuggets done made a reservation at the restaurant.,Done made what?,A reservation at the restaurant.,
They who fixed the car done calculated averages.,Done calculated what?,Averages.,
They who likes fruit snacks done lost them keys.,Done lost what?,Keys.,
They who left the mark done sold them clothes.,Done sold them what?,Clothes.,
They who took a test be dancin' all night.,Be dancin' when?,All night.,
They who made a friend be knowin' her.,Be knowin' who?,Her,
They who loves dogs done recognized him.,Recognized who?,Him.,
They who plays piano never saw no dog.,Never saw no what?,Dog.,
They who palys viola done volunteered at the park.,Done volunteered where?,At the park.,
They who conducts an orchestra never lost no game.,Never lost no what?,Game.,
They who loves warm weather never won no match.,Never won no what?,Match.,
They who drank water today done picked up the phone.,Picked up what?,The phone.,
They who took a test be scrollin' down the webpage.,Be scrollin' down what?,The webpage.,
They who put stickers on the wall done did the homework.,Done did what?,The homework.,
They who designed stickers done cleaned the window.,Done cleaned what?,The window.,
They who makes chicken nuggets be openin' the window.,Be openin' what?,The window.,
They who fixed the car done closed the door.,Done closed what?,The door.,
They who likes fruit snacks drew them pictures.,Drew what?,Pictures.,
They who left the mark done took them.,Done took what?,Them.,
They who took a test be buyin' colored pencils.,Be buyin' what?,Colored pencils.,
They who made a friend done created an origami plane.,Done created what?,An origami plane.,
They who loves dogs done 15 hours of sleep.,Who done 15 hours of sleep?,They.,
They who plays piano be buying a leather jacket.,Bought what?,A leather jacket.,
They who palys viola be seeing a Broadway musical.,Saw what?,A Broadway musical.,
They who conducts an orchestra done wrote 20 pages.,Wrote what?,20 pages.,
They who loves warm weather be needing to write 20 pages.,Needs to write what?,20 pages.,
They who drank water today drew on the blackboard.,Drew where?,On the blackboard.,
They who took a test never found no iPad.,Never found no what?,iPad.,
They who put stickers on the wall never bought no pen and pencil.,Never bought no what?,Pen and pencil.,
They who designed stickers be learning to code.,Be learning to what?,Code.,
They who makes chicken nuggets done found the treasure.,Done found what?,The treasure.,
They who fixed the car be playin' soccer.,Be playin' what?,Soccer.,
They who likes fruit snacks be injured.,Who be injured?,They.,
They who left the mark never woke up to no cold weather.,Never woke up to no what?,Cold.,
They who took a test done stepped outside.,Done stepped where?,Outside.,
They who made a friend be goin' to bed.,Be goin' where?,To bed.,
They who loves dogs be fallin' asleep.,Who be fallin' asleep?,They.,
They who plays piano be takin' a nap. ,Be takin' what?,A nap.,
They who palys viola never got no sickness.,Never got no what?,Sickness.,
They who conducts an orchestra be puttin' on a hat.,Be puttin' on what?,A hat.,
They who loves warm weather be callin' the principal.,Be callin' who?,The principal.,
They who drank water today never fell off no swing.,Never fell off no what?,Swing.,
They who took a test never found no seashells.,Never found no what?,Seashells.,
They who put stickers on the wall be visitin' a family member.,Be visitin' who?,A family member.,
They who designed stickers be pausin' the song.,Be pausin' what?,The song.,
They who makes chicken nuggets done invited a friend.,Done invited who?,A friend.,
They who fixed the car never hung out with no friend.,Never hung out with no what?,Friends.,
They who likes fruit snacks be composin' new music.,Be composin' what?,New music.,
They who left the mark done wrote a novel.,Done wrote what?,A novel.,
They who took a test done exercised at the gym.,Done exercised where?,At the gym.,
They who made a friend be stayin' hydrated.,Be stayin' what?,Hydrated.,
They who loves dogs be playin' with the dog.,Be playin' with what?,The dog.,
They who plays piano done practiced for 40 hours.,Done practiced how?,For 40 hours.,
They who palys viola be goin' on a rollercoaster.,Be goin' on what?,A rollercoaster.,
They who conducts an orchestra be rollin' down the hill.,Be rollin' down what?,The hill.,
They who loves warm weather done turned off them lights.,Done turned off what?,The light.,
They who drank water today done knitted a scarf.,Done knitted what?,A scarf.,
They who took a test never voted in no election.,Never voted in no what?,Election.,
They who put stickers on the wall never drank no coffees.,Never drank no what?,Coffees.,
They who designed stickers done bought new earrings.,Bought what?,Earrings.,
He who makes chicken nuggets be makin' soup.,Who be makin' soup?,He.,
He who fixed the car be makin' houses.,Who be makin' houses?,He.,
He who likes fruit snacks be cookin' beans.,Who be cookin' beans?,He.,
He who left the mark done gone home early.,Done gone home when?,Early.,
He who took a test be sin'in' a song.,Who be sin'in' a song?,He.,
He who made a friend be lovin' dogs.,Who be lovin' dogs?,He.,
He who loves dogs be playin' the piano.,Who be playin' the piano?,He.,
He who plays piano be goin' to concerts.,Who be goin' to concerts?,He.,
He who palys viola be swimmin' at the beach.,Who be swimmin' at the beach?,He.,
He who conducts an orchestra be goin' to the mall.,Be goin' where?,The mall.,
He who loves warm weather done fixed the car.,Done fixed what?,The car.,
He who drank water today never ate no fruit snacks.,Never ate no what?,Fruit snacks.,
He who took a test done designed those stickers.,Designed what?,Those stickers.,
He who put stickers on the wall be writin' a story.,Be writin' what?,A story.,
He who designed stickers done made that program.,Done made what?,That program.,
He who makes chicken nuggets done cleaned the room.,Done cleaned what?,The room.,
He who fixed the car be watchin' them kids.,Be watchin' who?,Kids.,
He who likes fruit snacks be eatin' chicken nuggets.,Who be eatin' chicken nuggets?,He.,
He who left the mark likes them fruit snacks.,Who likes them fruit snacks?,He.,
He who took a test be playin' viola.,Who be playin' viola?,He.,
He who made a friend be conductin' an orchestra.,Be conductin' what?,An orchestra.,
He who loves dogs be lovin' warm weather.,Who be lovin' warm weather?,He.,
He who plays piano never ate no peppermint bites.,Never ate no what?,Peppermint bites.,
He who palys viola dig vacations.,Who dig vacations?,He.,
He who conducts an orchestra done drank water today.,Done drank what?,Water today.,
He who loves warm weather be likin' carpet floorin'.,Who be likin' carpet floorin'?,He.,
He who drank water today done charged the computer.,Charged what?,The computer.,
He who took a test done went to the dance.,Done went where?,To the dance.,
He who put stickers on the wall done put them stickers on the wall.,Done put stickers where?,On the wall.,
He who designed stickers done pay the bills.,Done pay what?,The bills.,
He who makes chicken nuggets takin' a test.,Takin' what?,A test.,
He who fixed the car takin' a train.,Takin' what?,A train.,
He who likes fruit snacks boardin' the airplane.,Boarded what?,The airplane.,
He who left the mark done left the park.,Left where?,The park.,
He who took a test never made no friend.,Never made no what?,Friend.,
He who made a friend done listened to music.,Listened to what?,Music.,
He who loves dogs done painted a landscape.,Painted what?,A landscape.,
He who plays piano done improvised a presentation.,Improvised what?,A presentation.,
He who palys viola done performed a musical.,Performed what?,A musical.,
He who conducts an orchestra done studied hard.,Who done studied hard?,He.,
He who loves warm weather done made a reservation at the restaurant.,Done made what?,A reservation at the restaurant.,
He who drank water today done calculated averages.,Done calculated what?,Averages.,
He who took a test done lost them keys.,Done lost what?,Keys.,
He who put stickers on the wall done sold them clothes.,Done sold them what?,Clothes.,
He who designed stickers be dancin' all night.,Be dancin' when?,All night.,
He who makes chicken nuggets be knowin' her.,Be knowin' who?,Her,
He who fixed the car done recognized him.,Recognized who?,Him.,
He who likes fruit snacks never saw no dog.,Never saw no what?,Dog.,
He who left the mark done volunteered at the park.,Done volunteered where?,At the park.,
He who took a test never lost no game.,Never lost no what?,Game.,
He who made a friend never won no match.,Never won no what?,Match.,
He who loves dogs done picked up the phone.,Picked up what?,The phone.,
He who plays piano be scrollin' down the webpage.,Be scrollin' down what?,The webpage.,
He who palys viola done did the homework.,Done did what?,The homework.,
He who conducts an orchestra done cleaned the window.,Done cleaned what?,The window.,
He who loves warm weather be openin' the window.,Be openin' what?,The window.,
He who drank water today done closed the door.,Done closed what?,The door.,
He who took a test drew them pictures.,Drew what?,Pictures.,
He who put stickers on the wall done took them.,Done took what?,Them.,
He who designed stickers be buyin' colored pencils.,Be buyin' what?,Colored pencils.,
He who makes chicken nuggets done created an origami plane.,Done created what?,An origami plane.,
He who fixed the car done 15 hours of sleep.,Who done 15 hours of sleep?,He.,
He who likes fruit snacks be buying a leather jacket.,Bought what?,A leather jacket.,
He who left the mark be seeing a Broadway musical.,Saw what?,A Broadway musical.,
He who took a test done wrote 20 pages.,Wrote what?,20 pages.,
He who made a friend be needing to write 20 pages.,Needs to write what?,20 pages.,
He who loves dogs drew on the blackboard.,Drew where?,On the blackboard.,
He who plays piano never found no iPad.,Never found no what?,iPad.,
He who palys viola never bought no pen and pencil.,Never bought no what?,Pen and pencil.,
He who conducts an orchestra be learning to code.,Be learning to what?,Code.,
He who loves warm weather done found the treasure.,Done found what?,The treasure.,
He who drank water today be playin' soccer.,Be playin' what?,Soccer.,
He who took a test be injured.,Who be injured?,He.,
He who put stickers on the wall never woke up to no cold weather.,Never woke up to no what?,Cold.,
He who designed stickers done stepped outside.,Done stepped where?,Outside.,
He who makes chicken nuggets be goin' to bed.,Be goin' where?,To bed.,
He who fixed the car be fallin' asleep.,Who be fallin' asleep?,He.,
He who likes fruit snacks be takin' a nap. ,Be takin' what?,A nap.,
He who left the mark never got no sickness.,Never got no what?,Sickness.,
He who took a test be puttin' on a hat.,Be puttin' on what?,A hat.,
He who made a friend be callin' the principal.,Be callin' who?,The principal.,
He who loves dogs never fell off no swing.,Never fell off no what?,Swing.,
He who plays piano never found no seashells.,Never found no what?,Seashells.,
He who palys viola be visitin' a family member.,Be visitin' who?,A family member.,
He who conducts an orchestra be pausin' the song.,Be pausin' what?,The song.,
He who loves warm weather done invited a friend.,Done invited who?,A friend.,
He who drank water today never hung out with no friend.,Never hung out with no what?,Friends.,
He who took a test be composin' new music.,Be composin' what?,New music.,
He who put stickers on the wall done wrote a novel.,Done wrote what?,A novel.,
He who designed stickers done exercised at the gym.,Done exercised where?,At the gym.,
He who makes chicken nuggets be stayin' hydrated.,Be stayin' what?,Hydrated.,
He who fixed the car be playin' with the dog.,Be playin' with what?,The dog.,
He who likes fruit snacks done practiced for 40 hours.,Done practiced how?,For 40 hours.,
He who left the mark be goin' on a rollercoaster.,Be goin' on what?,A rollercoaster.,
He who took a test be rollin' down the hill.,Be rollin' down what?,The hill.,
He who made a friend done turned off them lights.,Done turned off what?,The light.,
He who loves dogs done knitted a scarf.,Done knitted what?,A scarf.,
He who plays piano never voted in no election.,Never voted in no what?,Election.,
He who palys viola never drank no coffees.,Never drank no what?,Coffees.,
He who conducts an orchestra done bought new earrings.,Bought what?,Earrings.,
She who loves warm weather be makin' soup.,Who be makin' soup?,She.,
She who drank water today be makin' houses.,Who be makin' houses?,She.,
She who took a test be cookin' beans.,Who be cookin' beans?,She.,
She who put stickers on the wall done gone home early.,Done gone home when?,Early.,
She who designed stickers be sin'in' a song.,Who be sin'in' a song?,She.,
She who makes chicken nuggets be lovin' dogs.,Who be lovin' dogs?,She.,
She who fixed the car be playin' the piano.,Who be playin' the piano?,She.,
She who likes fruit snacks be goin' to concerts.,Who be goin' to concerts?,She.,
She who left the mark be swimmin' at the beach.,Who be swimmin' at the beach?,She.,
She who took a test be goin' to the mall.,Be goin' where?,The mall.,
She who made a friend done fixed the car.,Done fixed what?,The car.,
She who loves dogs never ate no fruit snacks.,Never ate no what?,Fruit snacks.,
She who plays piano done designed those stickers.,Designed what?,Those stickers.,
She who palys viola be writin' a story.,Be writin' what?,A story.,
She who conducts an orchestra done made that program.,Done made what?,That program.,
She who loves warm weather done cleaned the room.,Done cleaned what?,The room.,
She who drank water today be watchin' them kids.,Be watchin' who?,Kids.,
She who took a test be eatin' chicken nuggets.,Who be eatin' chicken nuggets?,She.,
She who put stickers on the wall likes them fruit snacks.,Who likes them fruit snacks?,She.,
She who designed stickers be playin' viola.,Who be playin' viola?,She.,
She who makes chicken nuggets be conductin' an orchestra.,Be conductin' what?,An orchestra.,
She who fixed the car be lovin' warm weather.,Who be lovin' warm weather?,She.,
She who likes fruit snacks never ate no peppermint bites.,Never ate no what?,Peppermint bites.,
She who left the mark dig vacations.,Who dig vacations?,She.,
She who took a test done drank water today.,Done drank what?,Water today.,
She who made a friend be likin' carpet floorin'.,Who be likin' carpet floorin'?,She.,
She who loves dogs done charged the computer.,Charged what?,The computer.,
She who plays piano done went to the dance.,Done went where?,To the dance.,
She who palys viola done put them stickers on the wall.,Done put stickers where?,On the wall.,
She who conducts an orchestra done pay the bills.,Done pay what?,The bills.,
She who loves warm weather takin' a test.,Takin' what?,A test.,
She who drank water today takin' a train.,Takin' what?,A train.,
She who took a test boardin' the airplane.,Boarded what?,The airplane.,
She who put stickers on the wall done left the park.,Left where?,The park.,
She who designed stickers never made no friend.,Never made no what?,Friend.,
She who makes chicken nuggets done listened to music.,Listened to what?,Music.,
She who fixed the car done painted a landscape.,Painted what?,A landscape.,
She who likes fruit snacks done improvised a presentation.,Improvised what?,A presentation.,
She who left the mark done performed a musical.,Performed what?,A musical.,
She who took a test done studied hard.,Who done studied hard?,She.,
She who made a friend done made a reservation at the restaurant.,Done made what?,A reservation at the restaurant.,
She who loves dogs done calculated averages.,Done calculated what?,Averages.,
She who plays piano done lost them keys.,Done lost what?,Keys.,
She who palys viola done sold them clothes.,Done sold them what?,Clothes.,
She who conducts an orchestra be dancin' all night.,Be dancin' when?,All night.,
She who loves warm weather be knowin' her.,Be knowin' who?,Her,
She who drank water today done recognized him.,Recognized who?,Him.,
She who took a test never saw no dog.,Never saw no what?,Dog.,
She who put stickers on the wall done volunteered at the park.,Done volunteered where?,At the park.,
She who designed stickers never lost no game.,Never lost no what?,Game.,
She who makes chicken nuggets never won no match.,Never won no what?,Match.,
She who fixed the car done picked up the phone.,Picked up what?,The phone.,
She who likes fruit snacks be scrollin' down the webpage.,Be scrollin' down what?,The webpage.,
She who left the mark done did the homework.,Done did what?,The homework.,
She who took a test done cleaned the window.,Done cleaned what?,The window.,
She who made a friend be openin' the window.,Be openin' what?,The window.,
She who loves dogs done closed the door.,Done closed what?,The door.,
She who plays piano drew them pictures.,Drew what?,Pictures.,
She who palys viola done took them.,Done took what?,Them.,
She who conducts an orchestra be buyin' colored pencils.,Be buyin' what?,Colored pencils.,
She who loves warm weather done created an origami plane.,Done created what?,An origami plane.,
She who drank water today done 15 hours of sleep.,Who done 15 hours of sleep?,She.,
She who took a test be buying a leather jacket.,Bought what?,A leather jacket.,
She who put stickers on the wall be seeing a Broadway musical.,Saw what?,A Broadway musical.,
She who designed stickers done wrote 20 pages.,Wrote what?,20 pages.,
She who makes chicken nuggets be needing to write 20 pages.,Needs to write what?,20 pages.,
She who fixed the car drew on the blackboard.,Drew where?,On the blackboard.,
She who likes fruit snacks never found no iPad.,Never found no what?,iPad.,
She who left the mark never bought no pen and pencil.,Never bought no what?,Pen and pencil.,
She who took a test be learning to code.,Be learning to what?,Code.,
She who made a friend done found the treasure.,Done found what?,The treasure.,
She who loves dogs be playin' soccer.,Be playin' what?,Soccer.,
She who plays piano be injured.,Who be injured?,She.,
She who palys viola never woke up to no cold weather.,Never woke up to no what?,Cold.,
She who conducts an orchestra done stepped outside.,Done stepped where?,Outside.,
She who loves warm weather be goin' to bed.,Be goin' where?,To bed.,
She who drank water today be fallin' asleep.,Who be fallin' asleep?,She.,
She who took a test be takin' a nap. ,Be takin' what?,A nap.,
She who put stickers on the wall never got no sickness.,Never got no what?,Sickness.,
She who designed stickers be puttin' on a hat.,Be puttin' on what?,A hat.,
She who makes chicken nuggets be callin' the principal.,Be callin' who?,The principal.,
She who fixed the car never fell off no swing.,Never fell off no what?,Swing.,
She who likes fruit snacks never found no seashells.,Never found no what?,Seashells.,
She who left the mark be visitin' a family member.,Be visitin' who?,A family member.,
She who took a test be pausin' the song.,Be pausin' what?,The song.,
She who made a friend done invited a friend.,Done invited who?,A friend.,
She who loves dogs never hung out with no friend.,Never hung out with no what?,Friends.,
She who plays piano be composin' new music.,Be composin' what?,New music.,
She who palys viola done wrote a novel.,Done wrote what?,A novel.,
She who conducts an orchestra done exercised at the gym.,Done exercised where?,At the gym.,
She who loves warm weather be stayin' hydrated.,Be stayin' what?,Hydrated.,
She who drank water today be playin' with the dog.,Be playin' with what?,The dog.,
She who took a test done practiced for 40 hours.,Done practiced how?,For 40 hours.,
She who put stickers on the wall be goin' on a rollercoaster.,Be goin' on what?,A rollercoaster.,
She who designed stickers be rollin' down the hill.,Be rollin' down what?,The hill.,
She who makes chicken nuggets done turned off them lights.,Done turned off what?,The light.,
She who fixed the car done knitted a scarf.,Done knitted what?,A scarf.,
She who likes fruit snacks never voted in no election.,Never voted in no what?,Election.,
She who left the mark never drank no coffees.,Never drank no what?,Coffees.,
She who took a test done bought new earrings.,Bought what?,Earrings.,
Mary who made a friend be makin' soup.,Who be makin' soup?,Mary.,
Mary who loves dogs be makin' houses.,Who be makin' houses?,Mary.,
Mary who plays piano be cookin' beans.,Who be cookin' beans?,Mary.,
Mary who palys viola done gone home early.,Done gone home when?,Early.,
Mary who conducts an orchestra be sin'in' a song.,Who be sin'in' a song?,Mary.,
Mary who loves warm weather be lovin' dogs.,Who be lovin' dogs?,Mary.,
Mary who drank water today be playin' the piano.,Who be playin' the piano?,Mary.,
Mary who took a test be goin' to concerts.,Who be goin' to concerts?,Mary.,
Mary who put stickers on the wall be swimmin' at the beach.,Who be swimmin' at the beach?,Mary.,
Mary who designed stickers be goin' to the mall.,Be goin' where?,The mall.,
Mary who makes chicken nuggets done fixed the car.,Done fixed what?,The car.,
Mary who fixed the car never ate no fruit snacks.,Never ate no what?,Fruit snacks.,
Mary who likes fruit snacks done designed those stickers.,Designed what?,Those stickers.,
Mary who left the mark be writin' a story.,Be writin' what?,A story.,
Mary who took a test done made that program.,Done made what?,That program.,
Mary who made a friend done cleaned the room.,Done cleaned what?,The room.,
Mary who loves dogs be watchin' them kids.,Be watchin' who?,Kids.,
Mary who plays piano be eatin' chicken nuggets.,Who be eatin' chicken nuggets?,Mary.,
Mary who palys viola likes them fruit snacks.,Who likes them fruit snacks?,Mary.,
Mary who conducts an orchestra be playin' viola.,Who be playin' viola?,Mary.,
Mary who loves warm weather be conductin' an orchestra.,Be conductin' what?,An orchestra.,
Mary who drank water today be lovin' warm weather.,Who be lovin' warm weather?,Mary.,
Mary who took a test never ate no peppermint bites.,Never ate no what?,Peppermint bites.,
Mary who put stickers on the wall dig vacations.,Who dig vacations?,Mary.,
Mary who designed stickers done drank water today.,Done drank what?,Water today.,
Mary who makes chicken nuggets be likin' carpet floorin'.,Who be likin' carpet floorin'?,Mary.,
Mary who fixed the car done charged the computer.,Charged what?,The computer.,
Mary who likes fruit snacks done went to the dance.,Done went where?,To the dance.,
Mary who left the mark done put them stickers on the wall.,Done put stickers where?,On the wall.,
Mary who took a test done pay the bills.,Done pay what?,The bills.,
Mary who made a friend takin' a test.,Takin' what?,A test.,
Mary who loves dogs takin' a train.,Takin' what?,A train.,
Mary who plays piano boardin' the airplane.,Boarded what?,The airplane.,
Mary who palys viola done left the park.,Left where?,The park.,
Mary who conducts an orchestra never made no friend.,Never made no what?,Friend.,
Mary who loves warm weather done listened to music.,Listened to what?,Music.,
Mary who drank water today done painted a landscape.,Painted what?,A landscape.,
Mary who took a test done improvised a presentation.,Improvised what?,A presentation.,
Mary who put stickers on the wall done performed a musical.,Performed what?,A musical.,
Mary who designed stickers done studied hard.,Who done studied hard?,Mary.,
Mary who makes chicken nuggets done made a reservation at the restaurant.,Done made what?,A reservation at the restaurant.,
Mary who fixed the car done calculated averages.,Done calculated what?,Averages.,
Mary who likes fruit snacks done lost them keys.,Done lost what?,Keys.,
Mary who left the mark done sold them clothes.,Done sold them what?,Clothes.,
Mary who took a test be dancin' all night.,Be dancin' when?,All night.,
Mary who made a friend be knowin' her.,Be knowin' who?,Her,
Mary who loves dogs done recognized him.,Recognized who?,Him.,
Mary who plays piano never saw no dog.,Never saw no what?,Dog.,
Mary who palys viola done volunteered at the park.,Done volunteered where?,At the park.,
Mary who conducts an orchestra never lost no game.,Never lost no what?,Game.,
Mary who loves warm weather never won no match.,Never won no what?,Match.,
Mary who drank water today done picked up the phone.,Picked up what?,The phone.,
Mary who took a test be scrollin' down the webpage.,Be scrollin' down what?,The webpage.,
Mary who put stickers on the wall done did the homework.,Done did what?,The homework.,
Mary who designed stickers done cleaned the window.,Done cleaned what?,The window.,
Mary who makes chicken nuggets be openin' the window.,Be openin' what?,The window.,
Mary who fixed the car done closed the door.,Done closed what?,The door.,
Mary who likes fruit snacks drew them pictures.,Drew what?,Pictures.,
Mary who left the mark done took them.,Done took what?,Them.,
Mary who took a test be buyin' colored pencils.,Be buyin' what?,Colored pencils.,
Mary who made a friend done created an origami plane.,Done created what?,An origami plane.,
Mary who loves dogs done 15 hours of sleep.,Who done 15 hours of sleep?,Mary.,
Mary who plays piano be buying a leather jacket.,Bought what?,A leather jacket.,
Mary who palys viola be seeing a Broadway musical.,Saw what?,A Broadway musical.,
Mary who conducts an orchestra done wrote 20 pages.,Wrote what?,20 pages.,
Mary who loves warm weather be needing to write 20 pages.,Needs to write what?,20 pages.,
Mary who drank water today drew on the blackboard.,Drew where?,On the blackboard.,
Mary who took a test never found no iPad.,Never found no what?,iPad.,
Mary who put stickers on the wall never bought no pen and pencil.,Never bought no what?,Pen and pencil.,
Mary who designed stickers be learning to code.,Be learning to what?,Code.,
Mary who makes chicken nuggets done found the treasure.,Done found what?,The treasure.,
Mary who fixed the car be playin' soccer.,Be playin' what?,Soccer.,
Mary who likes fruit snacks be injured.,Who be injured?,Mary.,
Mary who left the mark never woke up to no cold weather.,Never woke up to no what?,Cold.,
Mary who took a test done stepped outside.,Done stepped where?,Outside.,
Mary who made a friend be goin' to bed.,Be goin' where?,To bed.,
Mary who loves dogs be fallin' asleep.,Who be fallin' asleep?,Mary.,
Mary who plays piano be takin' a nap. ,Be takin' what?,A nap.,
Mary who palys viola never got no sickness.,Never got no what?,Sickness.,
Mary who conducts an orchestra be puttin' on a hat.,Be puttin' on what?,A hat.,
Mary who loves warm weather be callin' the principal.,Be callin' who?,The principal.,
Mary who drank water today never fell off no swing.,Never fell off no what?,Swing.,
Mary who took a test never found no seashells.,Never found no what?,Seashells.,
Mary who put stickers on the wall be visitin' a family member.,Be visitin' who?,A family member.,
Mary who designed stickers be pausin' the song.,Be pausin' what?,The song.,
Mary who makes chicken nuggets done invited a friend.,Done invited who?,A friend.,
Mary who fixed the car never hung out with no friend.,Never hung out with no what?,Friends.,
Mary who likes fruit snacks be composin' new music.,Be composin' what?,New music.,
Mary who left the mark done wrote a novel.,Done wrote what?,A novel.,
Mary who took a test done exercised at the gym.,Done exercised where?,At the gym.,
Mary who made a friend be stayin' hydrated.,Be stayin' what?,Hydrated.,
Mary who loves dogs be playin' with the dog.,Be playin' with what?,The dog.,
Mary who plays piano done practiced for 40 hours.,Done practiced how?,For 40 hours.,
Mary who palys viola be goin' on a rollercoaster.,Be goin' on what?,A rollercoaster.,
Mary who conducts an orchestra be rollin' down the hill.,Be rollin' down what?,The hill.,
Mary who loves warm weather done turned off them lights.,Done turned off what?,The light.,
Mary who drank water today done knitted a scarf.,Done knitted what?,A scarf.,
Mary who took a test never voted in no election.,Never voted in no what?,Election.,
Mary who put stickers on the wall never drank no coffees.,Never drank no what?,Coffees.,
Mary who designed stickers done bought new earrings.,Bought what?,Earrings.,
John who makes chicken nuggets be makin' soup.,Who be makin' soup?,John.,
John who fixed the car be makin' houses.,Who be makin' houses?,John.,
John who likes fruit snacks be cookin' beans.,Who be cookin' beans?,John.,
John who left the mark done gone home early.,Done gone home when?,Early.,
John who took a test be sin'in' a song.,Who be sin'in' a song?,John.,
John who made a friend be lovin' dogs.,Who be lovin' dogs?,John.,
John who loves dogs be playin' the piano.,Who be playin' the piano?,John.,
John who plays piano be goin' to concerts.,Who be goin' to concerts?,John.,
John who palys viola be swimmin' at the beach.,Who be swimmin' at the beach?,John.,
John who conducts an orchestra be goin' to the mall.,Be goin' where?,The mall.,
John who loves warm weather done fixed the car.,Done fixed what?,The car.,
John who drank water today never ate no fruit snacks.,Never ate no what?,Fruit snacks.,
John who took a test done designed those stickers.,Designed what?,Those stickers.,
John who put stickers on the wall be writin' a story.,Be writin' what?,A story.,
John who designed stickers done made that program.,Done made what?,That program.,
John who makes chicken nuggets done cleaned the room.,Done cleaned what?,The room.,
John who fixed the car be watchin' them kids.,Be watchin' who?,Kids.,
John who likes fruit snacks be eatin' chicken nuggets.,Who be eatin' chicken nuggets?,John.,
John who left the mark likes them fruit snacks.,Who likes them fruit snacks?,John.,
John who took a test be playin' viola.,Who be playin' viola?,John.,
John who made a friend be conductin' an orchestra.,Be conductin' what?,An orchestra.,
John who loves dogs be lovin' warm weather.,Who be lovin' warm weather?,John.,
John who plays piano never ate no peppermint bites.,Never ate no what?,Peppermint bites.,
John who palys viola dig vacations.,Who dig vacations?,John.,
John who conducts an orchestra done drank water today.,Done drank what?,Water today.,
John who loves warm weather be likin' carpet floorin'.,Who be likin' carpet floorin'?,John.,
John who drank water today done charged the computer.,Charged what?,The computer.,
John who took a test done went to the dance.,Done went where?,To the dance.,
John who put stickers on the wall done put them stickers on the wall.,Done put stickers where?,On the wall.,
John who designed stickers done pay the bills.,Done pay what?,The bills.,
John who makes chicken nuggets takin' a test.,Takin' what?,A test.,
John who fixed the car takin' a train.,Takin' what?,A train.,
John who likes fruit snacks boardin' the airplane.,Boarded what?,The airplane.,
John who left the mark done left the park.,Left where?,The park.,
John who took a test never made no friend.,Never made no what?,Friend.,
John who made a friend done listened to music.,Listened to what?,Music.,
John who loves dogs done painted a landscape.,Painted what?,A landscape.,
John who plays piano done improvised a presentation.,Improvised what?,A presentation.,
John who palys viola done performed a musical.,Performed what?,A musical.,
John who conducts an orchestra done studied hard.,Who done studied hard?,John.,
John who loves warm weather done made a reservation at the restaurant.,Done made what?,A reservation at the restaurant.,
John who drank water today done calculated averages.,Done calculated what?,Averages.,
John who took a test done lost them keys.,Done lost what?,Keys.,
John who put stickers on the wall done sold them clothes.,Done sold them what?,Clothes.,
John who designed stickers be dancin' all night.,Be dancin' when?,All night.,
John who makes chicken nuggets be knowin' her.,Be knowin' who?,Her,
John who fixed the car done recognized him.,Recognized who?,Him.,
John who likes fruit snacks never saw no dog.,Never saw no what?,Dog.,
John who left the mark done volunteered at the park.,Done volunteered where?,At the park.,
John who took a test never lost no game.,Never lost no what?,Game.,
John who made a friend never won no match.,Never won no what?,Match.,
John who loves dogs done picked up the phone.,Picked up what?,The phone.,
John who plays piano be scrollin' down the webpage.,Be scrollin' down what?,The webpage.,
John who palys viola done did the homework.,Done did what?,The homework.,
John who conducts an orchestra done cleaned the window.,Done cleaned what?,The window.,
John who loves warm weather be openin' the window.,Be openin' what?,The window.,
John who drank water today done closed the door.,Done closed what?,The door.,
John who took a test drew them pictures.,Drew what?,Pictures.,
John who put stickers on the wall done took them.,Done took what?,Them.,
John who designed stickers be buyin' colored pencils.,Be buyin' what?,Colored pencils.,
John who makes chicken nuggets done created an origami plane.,Done created what?,An origami plane.,
John who fixed the car done 15 hours of sleep.,Who done 15 hours of sleep?,John.,
John who likes fruit snacks be buying a leather jacket.,Bought what?,A leather jacket.,
John who left the mark be seeing a Broadway musical.,Saw what?,A Broadway musical.,
John who took a test done wrote 20 pages.,Wrote what?,20 pages.,
John who made a friend be needing to write 20 pages.,Needs to write what?,20 pages.,
John who loves dogs drew on the blackboard.,Drew where?,On the blackboard.,
John who plays piano never found no iPad.,Never found no what?,iPad.,
